 Kd 8d 6c Qs Th Qd Qc] [ Td 8c 9c Qh 9h 7d Ts 5c 9s Js 3s 5s 3c 4d 8h Jd 2c Ks Ad 6h 2s 3h 4s 6d 4h Ac 8s Kh Tc 4c 2h 5h Ah 3d Jc 5d 2d As Jh 6s 7h Kc 7c 9d 7s];[Qc, Qd, Th, Qs, 6c];null;null;null;null;b1(30) ;-14;b1[7s, Td]28801;b2;Hero[8d, Kd]17098;b0
 Kd 8d 6c Qs Th Qd Qc] [ 9h 7d 3c 9c Qh 6h 4s 5c 4d 4c 3s 5d 2d 2c 2h 6d 3h 2s 8s 9s 9d 8h Jh 5s Kh Td As 7s 5h 7c Ks Ac Js Ah 7h 4h Kc 6s 3d Ad 8c Tc Jc Ts Jd];[Qc, Qd, Th, Qs, 6c];null;null;null;null;b1(30) ;-14;b1[8s, 8c]28799;b2;Hero[8d, Kd]17098;b0
 Kd 8d 6c Qs Th Qd Qc] [ Jh Kc Ks Jd Js 4c Jc 6h 9c 2h Kh 7s 8h 9d 8c Qh 7h Ah 2c 7d Tc 7c Ac 6d As 6s 5c Ts 5d 3h 4h 2s Ad 2d Td 9s 3d 5s 4s 5h 3c 8s 4d 3s 9h];[Qc, Qd, Th, Qs, 6c];null;null;null;null;b1(30) ;-14;b1[5d, 5c]28796;b2;Hero[8d, Kd]17098;b0
 Kd 8d 6c Qs Th Qd Qc] [ 3s Jh 7h 4h 4s 6h Kh 2h 4c Jd Tc 8c 7d Qh Ad Jc 9c 5d 8s 3h 2c Td 9d 6s 8h Ac 5c 7s 9s Js Ah 5s 4d 2d Kc 5h Ts 6d 7c 3c 9h As 2s Ks 3d];[Qc, Qd, Th, Qs, 6c];null;null;null;null;b1(30) ;-14;b1[Jh, Jd]28802;b2;Hero[8d, Kd]17098;b0
 Kd 8d 6c Qs Th Qd Qc] [ As 7d 6d 7c 3d 7s 3c 2s Jc 8h 5h 2h Kh 2c 3s Ad 8s 9d 4h Ts 3h Jd Ac 9h Ah 4d Js 2d 4c 5d 7h 6s Jh Tc 4s 5s Qh Td 8c Kc Ks 9c 6h 5c 9s];[Qc, Qd, Th, Qs, 6c];null;null;null;null;b1(30) ;-14;b1[Ad, Tc]28801;b2;Hero[8d, Kd]17098;b0
 Kd 8d 6c Qs Th Qd Qc] [ 8c Ac 9d 3c 2d 9c 8s Jc 6d 9s Jd 4s 9h 6h As 6s Td Tc 5s 2h Ks Qh Js Kh 3s 5c Ah 4d Kc 7s 8h 4h 5h 3d 5d 2c 7c 7d 3h Jh 7h Ad Ts 2s 4c];[Qc, Qd, Th, Qs, 6c];null;null;null;null;b1(30) ;-14;b1[Ts, Jd]28801;b2;Hero[8d, Kd]17098;b0
 Kd 8d 6c Qs Th Qd Qc] [ 3h 9h Jh 3d Tc 7d 4c 8c 5c 8h Qh Ah Kh 3c 5h Td Ts 6h 2d 7s 2c Jc 9c 6s As Kc Js 4d 7c Ks 5s 2h Jd 9s 9d 4s 3s 8s Ad 5d 7h Ac 6d 4h 2s];[Qc, Qd, Th, Qs, 6c];null;null;null;null;b1(30) ;-14;b1[Ts, Jd]28801;b2;Hero[8d, Kd]17098;b0
 Kd 8d 6c Qs Th Qd Qc] [ 5s 6h Jc 2s 9c Jd Js 9d Ad Ks 4d Qh Td 3d 5c 2h As 8s 2c 8c 4s 7c 4h Kh Ah Ac 4c Kc 3c 7h 9h Tc 6s 2d 3h 5d 7d 6d 7s 3s Ts 8h Jh 9s 5h];[Qc, Qd, Th, Qs, 6c];null;null;null;null;b1(30) ;-14;b1[2s, 2d]28793;b2;Hero[8d, Kd]17098;b0
 Kd 8d 6c Qs Th Qd Qc] [ 8s 2c 6d 7s 9d 2h Td Ts 5d 7d 6s As 8c 9h Ks Jc Js 3c 7h Tc Ac 9c Ad 6h Jh 2s 8h 4c Qh 5s 3s 2d 3h 5c Jd Kc Kh 4s 7c 5h 4h 9s Ah 4d 3d];[Qc, Qd, Th, Qs, 6c];null;null;null;null;b1(30) ;-14;b1[7c, Tc]28801;b2;Hero[8d, Kd]17098;b0
 Kd 8d 6c Qs Th Qd Qc] [ 7c 8c Kh 6d Js 5c Td 4s 2h Kc 5d 3h As Jc Ts 2d 7h 7s 2s 6s 9s 6h Ac 5s Ah 8h Ks Tc 9c 9d 4d 5h 4c Ad 7d Jd 8s 4h 2c 3d 9h 3c Jh 3s Qh];[Qc, Qd, Th, Qs, 6c];null;null;null;null;b1(30) ;-14;b1[Jc, Ac]17109;b2;Hero[8d, Kd]17098;b0
 Kd 8d 6c Qs Th Qd Qc] [ Jh Kh Jd 5d 9d 3c 6s 6h Kc 9c 5s 8s 2d 2s 4d Ks Ts Ad 4s 4h 3d 8h 4c 7s 7d 3h Tc Ac 7h 7c Jc As 5c 9h 2c 9s 3s Qh 5h Js 2h Td 8c Ah 6d];[Qc, Qd, Th, Qs, 6c];null;null;null;null;b1(30) ;-14;b1[Jh, Td]28801;b2;Hero[8d, Kd]17098;b0
 Kd 8d 6c Qs Th Qd Qc] [ As 8s 3s Jd 9c 6s Ah Ad 2d 4c 8c Td Ks 7s 2h 5c 3h 6h 6d 9h 5h 4h Ac 5d 2s 4d Ts Tc 5s 9s Kc 7c 7h 3d Qh 3c 4s Jh 7d Js Jc Kh 8h 2c 9d];[Qc, Qd, Th, Qs, 6c];null;null;null;null;b1(30) ;-14;b1[2s, 2h]28793;b2;Hero[8d, Kd]17098;b0
 Kd 8d 6c Qs Th Qd Qc] [ As 5d 2d 6s Ah 7d Qh Kc 8h 5h 8s Ks 3h Tc 2s 6h 9h 8c 5s Ts 9c 6d 3d 3s 4c 3c Ad 7s 2c Js Kh Jc 9d 4s Jd 7c 9s Td Jh Ac 4h 4d 7h 5c 2h];[Qc, Qd, Th, Qs, 6c];null;null;null;null;b1(30) ;-14;b1[8s, 8c]28799;b2;Hero[8d, Kd]17098;b0
 Kd 8d 6c Qs Th Qd Qc] [ 2c 7s 2h 8c 5d 6s 6d 7c As Ac 7h Jc 9s Ad Ts 9d 9c 5h 8s 8h 3d 3s 5s 6h Jh Td 2d Jd Ah 7d Js 9h 4c 5c 4d Kh Ks Qh 4h 3h 2s Tc Kc 4s 3c];[Qc, Qd, Th, Qs, 6c];null;null;null;null;b1(30) ;-14;b1[Ks, Ad]17110;b2;Hero[8d, Kd]17098;b0
 Kd 8d 6c Qs Th Qd Qc] [ 8h 8s 8c Kc 6s 2d 7d As 4h 5d 4s 9d 3h 5h 7c Kh Td 9h 3s 7h Ac 9s Jd 2s Tc 9c 4c 5s 3c 5c Js 3d 2c Ad 6d Ks Jc Jh 4d Ah 6h 7s Ts Qh 2h];[Qc, Qd, Th, Qs, 6c];null;null;null;null;b1(30) ;-14;b1[7d, 7c]28798;b2;Hero[8d, Kd]17098;b0
 Kd 8d 6c Qs Th Qd Qc] [ 3d 5s 3c 5c Kh 5d 7h Js 8h 9h Qh 9c Jd As 6d 8s 4h 7d 2s Ad 2d 8c 6s 7s Ac 9s 5h 6h 9d Jh 4d 3s Ts Tc Ah 4c 3h 2c 7c Ks Td Kc Jc 2h 4s];[Qc, Qd, Th, Qs, 6c];null;null;null;null;b1(30) ;-14;b1[Ts, Jd]28801;b2;Hero[8d, Kd]17098;b0
 Kd 8d 6c Qs Th Qd Qc] [ 6s Ac Ks 2s Tc 7d 6d As 4c 3d 9c 5s Td Kc Qh 2d 2c 9d 7s 4s 3c 8h 4h Jd 9h 6h 7h Ah Jh 8c 3s Ad 2h 5d 5c Kh 8s 9s 4d 7c Jc Js 3h 5h Ts];[Qc, Qd, Th, Qs, 6c];null;null;null;null;b1(30) ;-14;b1[As, Ad]28804;b2;Hero[8d, Kd]17098;b0
 Kd 8d 6c Qs Th Qd Qc] [ 4h 2s 7d 9s 9c 3s Ac Ad 9d 5d 5s Ks 2c 6s 2h Ts 4c Kh 5c 6d 4s 7c Td 4d 8h Tc 5h Jc Jd Kc 6h As Jh 3d 2d Ah 3h 8c Qh 9h Js 3c 7h 7s 8s];[Qc, Qd, Th, Qs, 6c];null;null;null;null;b1(30) ;-14;b1[Ts, 9c]28801;b2;Hero[8d, Kd]17098;b0
 Kd 8d 6c Qs Th Qd Qc] [ 9h Kh 2h 6s 4c 3d Td 7h 9d 2c Jh Jc Tc 5s Ah 8s Ad 4d Ac 4s 3c 7c As Js Ts 7d 2s 5d 8c 2d Qh 6d Ks 4h 5h 5c Kc 3s 6h 9s 9c Jd 3h 7s 8h];[Qc, Qd, Th, Qs, 6c];null;null;null;null;b1(30) ;-14;b1[Kh, Ac]17110;b2;Hero[8d, Kd]17098;b0
 Kd 8d 6c Qs Th Qd Qc] [ Ad Jc 8h 5d 2d Ks 4c 7h 3d 5s Kh 6s Ac 9c 8s 7d As 3s Qh 7s 4s 4h Jh 8c Td 5c Js Ts 9d Kc 2s 2c 4d 7c 2h 3h Jd 6d 5h 9h Ah Tc 9s 6h 3c];[Qc, Qd, Th, Qs, 6c];null;null;null;null;b1(30) ;-14;b1[Ah, 8c]17108;b2;Hero[8d, Kd]17098;b0
 Kd 8d 6c Qs Th Qd Qc] [ 5c 6s 5s Kh Jc 8c Td 3s 2s Js 2c 6h 9h 2h 5h Ac Ad Ts 9s Tc 9c Jd 8s 4c 3c 7h Qh 7c 4d 5d 9d 7s 2d Ah Ks 3h As Jh 3d 4s Kc 8h 7d 6d 4h];[Qc, Qd, Th, Qs, 6c];null;null;null;null;b1(30) ;-14;b1[3s, 3h]28794;b2;Hero[8d, Kd]17098;b0
 Kd 8d 6c Qs Th Qd Qc] [ Ks 9d 9c 6d 8s 4c 6h Js 5s Qh 7d Kc Ad 5d Ah 3h Td Ac 4s 9h 3c 4d 9s 7c 6s 8h Jc Jh 4h 3s 2s 5c As 7h 7s 5h Kh 2h Ts 2d Jd 3d 8c Tc 2c];[Qc, Qd, Th, Qs, 6c];null;null;null;null;b1(30) ;-14;b1[4h, 4c]28795;b2;Hero[8d, Kd]17098;b0
 Kd 8d 6c Qs Th Qd Qc] [ 4c Qh 9c 6h 7c Js Kc 3h 9d Ad Tc 2s 5d As Ts Ah 4d 3d 3c Jh 8s 5c 9s 9h 6s 4s Jd Ac 7s 4h Kh Ks 3s 5s 2d 8c 7d Jc 8h 6d 2h 7h Td 5h 2c];[Qc, Qd, Th, Qs, 6c];null;null;null;null;b1(30) ;-14;b1[Kh, Ah]17110;b2;Hero[8d, Kd]17098;b0
 Kd 8d 6c Qs Th Qd Qc] [ 2c 5d Kh 2h 8s Jc 7s 4s Ad 3h 7c 9d Qh Td 6d 7d Ah 2d 5h Tc 8h 3c 3s 6s 3d 4c 4h 8c 4d 9s 5c 9c 6h As Js Jd Ts 9h 5s Ks Kc Jh 7h Ac 2s];[Qc, Qd, Th, Qs, 6c];null;null;null;null;b1(30) ;-14;b1[6s, Ts]28801;b2;Hero[8d, Kd]17098;b0
 Kd 8d 6c Qs Th Qd Qc] [ Ts Qh Jh Ks 9s 9h 4d 9d 2s 7d 4h 3c 8h Ad Jd Kh 8s 3d Kc 7h 6s 7s As Td Ah 2d 5d 7c 6h 4c 3h 5s 9c Jc 4s Ac 2h 5c 3s 8c 6d Js 5h 2c Tc];[Qc, Qd, Th, Qs, 6c];null;null;null;null;b1(30) ;-14;b1[7s, 7h]28798;b2;Hero[8d, Kd]17098;b0
 Kd 8d 6c Qs Th Qd Qc] [ Kh 6h 9s 3h 4c Ts 3d 5h Ks 2h 5s 5d Qh Td 9h 5c 9d Ah 8h 7d 2c Jh Jc 4h 3c As Js 2d 7c 6s Tc 4d Ac Jd 3s 6d 8s 8c 2s 4s Kc Ad 7h 9c 7s];[Qc, Qd, Th, Qs, 6c];null;null;null;null;b1(30) ;-14;b1[Td, 8c]28801;b2;Hero[8d, Kd]17098;b0
 Kd 8d 6c Qs Th Qd Qc] [ 4c 5h 8h 9s 2h 7d 5c Kc 3h 6h Jd 9h 5d 6s 6d 3s 7s Jc 8c 7h Js Qh 2c 4s 2s 9d Ad 7c Td 8s Ts Ah 3c Ks 4d 3d 2d 5s Tc Jh 4h Ac Kh As 9c];[Qc, Qd, Th, Qs, 6c];null;null;null;null;b1(30) ;-14;b1[Jh, Td]28801;b2;Hero[8d, Kd]17098;b0
 Kd 8d 6c Qs Th Qd Qc] [ As 8c 6h Ks 5c 4d 4s 7d 3d 7c Js Ad 8h 2d Ts 9d Kc 5d Ac 3s 2c 3c 8s 6d 5s 5h Qh 7h Jd Kh Jh 9c Td 2s 3h 9s 7s 4c Jc 4h 9h 2h Tc 6s Ah];[Qc, Qd, Th, Qs, 6c];null;null;null;null;b1(30) ;-14;b1[Ah, Jd]17109;b2;Hero[8d, Kd]17098;b0
 Kd 8d 6c Qs Th Qd Qc] [ 4d Td 5s Ac Jh 5c 9s 7h Ad 5d 2d 4h 3s Js As 5h Qh Ts 6s 3c 8h Jc 9c 4c Tc 6d 3h 8c 7s Jd Ah 4s Ks 7c 7d 6h Kh 2s 2c 3d 8s 9d 2h Kc 9h];[Qc, Qd, Th, Qs, 6c];null;null;null;null;b1(30) ;-14;b1[Ts, Jd]28801;b2;Hero[8d, Kd]17098;b0
 Kd 8d 6c Qs Th Qd Qc] [ 9s 9d Kc Ts 6s 5c Ks 9c 8c Tc 5s Jh 2c Qh Ad 6d 3h 3d 7d 8h 3s Jc 5d 7h As 4d 2s 3c 2d 5h 2h 7c Ac 4h Td Jd 8s Ah 4c Js 6h Kh 9h 4s 7s];[Qc, Qd, Th, Qs, 6c];null;null;null;null;b1(30) ;-14;b1[As, Jh]17109;b2;Hero[8d, Kd]17098;b0
 Kd 8d 6c Qs Th Qd Qc] [ Jc 9s 5s 6s 2h 8s 9d 6d Kh As 3h 7s 7c 8h 5d Ac Jd 9c 3s Kc 4h Ks Qh 4c 4s Ts Ah 7h 2d 7d 3c 3d 2c Jh Td 6h 8c 5c Tc 9h 2s 5h 4d Ad Js];[Qc, Qd, Th, Qs, 6c];null;null;null;null;b1(30) ;-14;b1[Js, Ks]17099;b2;Hero[8d, Kd]17098;b0
