 Kd 8d 6c Qs Th Qd Qc] [ 9s Qh Td 5s Tc 3c As 5c 3s Ad 4h 5h 7d 3h 7s Ks 8c 6h 8h 9d Kc Ah Jh 2h 9h Ts 8s 5d 9c 4d 7h 2c 6d Js Jc 3d Kh Jd 4c 7c Ac 6s 2d 4s 2s];[Qc, Qd, Th, Qs, 6c];null;null;null;null;b1(14) ;-6;b1[5s, Ts]28801;b2;Hero[8d, Kd]17098;b0
 Kd 8d 6c Qs Th Qd Qc] [ 6d 2d 9h 4c 9c Kc 7s Js 6s 9d 7d 2h 3s 4s Tc Kh 6h Jh 3c Jd 9s 3d As 5c 8h 8s 4d 2s 2c Jc Ad Ts 8c 5d 5h Ac Td Ks Qh 5s 3h 7h 4h Ah 7c];[Qc, Qd, Th, Qs, 6c];null;null;null;null;Hero(8) ;8;b1[9d, Jd]17089;b2;Hero[8d, Kd]17098;b0
 Kd 8d 6c Qs Th Qd Qc] [ Js 8h Qh Ad 7d 5s 3h 5d 6d Kh 7c 9s 6h 5c 2c 9h Jc Ks 7s Jd 4c 6s Td 8c 3c 9c Ts 8s 3d Tc 2h 7h 3s Ah Kc 2s 4s 4d Ac Jh 9d As 4h 2d 5h];[Qc, Qd, Th, Qs, 6c];null;null;null;null;b1(14) ;-6;b1[5d, Ac]17108;b2;Hero[8d, Kd]17098;b0
 Kd 8d 6c Qs Th Qd Qc] [ Ac 8s 7c 8c Jh Kh 2c 4h 6h 4c 9d 7h 6s Jd 9c As 3s 7s Tc Ks 5d 8h Qh 5s Ad 9h 4d 2h 3d 2s 4s 5h 5c 7d Ts 9s Jc 6d Td 2d Kc Ah Js 3h 3c];[Qc, Qd, Th, Qs, 6c];null;null;null;null;Hero(8) ;8;b1[Js, 8c]17089;b2;Hero[8d, Kd]17098;b0
 Kd 8d 6c Qs Th Qd Qc] [ 3s 9d 5c 6h 4h 4c 4s Js 8s 3c Kh Td 9h 5s Ts 3h 5d 7d 8h 8c Kc Ad 2h 2s As 3d Ks 6s 4d Ah Tc 9c 7s Jd Jc Jh 2c 6d 2d 7h 9s Qh 5h 7c Ac];[Qc, Qd, Th, Qs, 6c];null;null;null;null;b1(14) ;-6;b1[As, Ah]28804;b2;Hero[8d, Kd]17098;b0
 Kd 8d 6c Qs Th Qd Qc] [ Jh Ac 2h 4c Ah 3h Ks 3s Kh 8c 7s 3d 8h 9s 9d Qh 4h Kc 8s 5d 6d 7c As Jd 4s 9c Ad 5h 6h Ts 2c Jc 6s Td Tc 5c 9h Js 4d 7d 5s 7h 2d 2s 3c];[Qc, Qd, Th, Qs, 6c];null;null;null;null;b1(14) ;-6;b1[7s, 7h]28798;b2;Hero[8d, Kd]17098;b0
 Kd 8d 6c Qs Th Qd Qc] [ 7d 4c 3s Ah 5s 4s 8c 7c 9s 2d Jh As 3d Js Ks 3h Tc Jc 2c Td 2s Ac Kc 7h 6s 9c 6h 5h Kh Jd 4d 3c 4h 9d Ad 5d 2h 8s 5c Ts 7s 8h 9h 6d Qh];[Qc, Qd, Th, Qs, 6c];null;null;null;null;b1(14) ;-6;b1[Ad, Kc]17110;b2;Hero[8d, Kd]17098;b0
 Kd 8d 6c Qs Th Qd Qc] [ As Qh 9c 4c 7d 4h Ks 2c 3s Ah Kc 8c Td Tc 5h Ts 7h 6s Kh 5d 8s Jc 5s 6h 3d 4d 9h 3c 4s Jd 6d Jh 9s 7c Ac 2s 5c 3h 2d 9d Ad 8h 2h Js 7s];[Qc, Qd, Th, Qs, 6c];null;null;null;null;b1(14) ;-6;b1[Jh, Ac]17109;b2;Hero[8d, Kd]17098;b0
 Kd 8d 6c Qs Th Qd Qc] [ Ad 5s Tc Jc 2d 7h 7d 4h Kh 9h 6s 4d Ah Js 2c 9c 6h 7s 8h Ac Jh 3s 8c Kc 4s 9d 5d 2h 8s 6d 3h 5c As 4c 5h Qh 7c Ks Td 3d 2s 9s 3c Ts Jd];[Qc, Qd, Th, Qs, 6c];null;null;null;null;b1(14) ;-6;b1[Ad, 8c]17108;b2;Hero[8d, Kd]17098;b0
 Kd 8d 6c Qs Th Qd Qc] [ Kh 6d Ac 7d 5d 2s Js Ks Kc 9s 8s 2c 3c 4s 4h 9d 6h 9h 5c 7c 3s Jd Ah Jc 9c 7h Ts 7s 3d As Ad 5h 6s Jh 2h 2d 5s 4d Tc Qh 4c Td 8c 8h 3h];[Qc, Qd, Th, Qs, 6c];null;null;null;null;b1(14) ;-6;b1[9h, Tc]28801;b2;Hero[8d, Kd]17098;b0
 Kd 8d 6c Qs Th Qd Qc] [ 8h 5c 7h 3d 6s Js Jh 9c 5s 4s 4h 5h 3h 8c Ks 2d 4d 9d 2c Tc 6d Kc Td 5d 7d Ad Jc 2s 6h Jd Qh Ts As 7s 7c Kh 2h 9s 4c 3s 8s 9h Ac Ah 3c];[Qc, Qd, Th, Qs, 6c];null;null;null;null;Hero(8) ;8;b1[8s, 9c]17080;b2;Hero[8d, Kd]17098;b0
 Kd 8d 6c Qs Th Qd Qc] [ Qh Tc 5s 2d 4d 2h 2s 9h 8c Ad Kh 6h Jc 3c Js 7c Ts 7d 5h 4h Jd Ah 9s Ac 3h 5d 6d 2c 7h 8s 5c Ks As 4s Jh 9d 7s 6s Kc 3s Td 9c 4c 8h 3d];[Qc, Qd, Th, Qs, 6c];null;null;null;null;b1(14) ;-6;b1[7s, Ah]17108;b2;Hero[8d, Kd]17098;b0
 Kd 8d 6c Qs Th Qd Qc] [ 2s 4c 3d Ac 4d 4h 9d 7s Qh As 6d Jh 7d Ah 5s 2d Js 8c 8s 3c Td 9s 5h 9h 5c Ts Ad Jd Tc 2h Ks 3s Kh 7c 9c 4s 6h Kc 6s 5d 8h 7h Jc 2c 3h];[Qc, Qd, Th, Qs, 6c];null;null;null;null;b1(14) ;-6;b1[As, Ac]28804;b2;Hero[8d, Kd]17098;b0
 Kd 8d 6c Qs Th Qd Qc] [ 7d 2c 3s Jc 8c 6d 2h 4h Jd 4c Ts Ks 5h As 3c Jh 3h 2s 7h 9d 9c 8h 9h Ah 7s 3d Kh 4d 2d Td 6h 5c 4s Ac 6s Ad Tc Js 5s Qh Kc 5d 7c 9s 8s];[Qc, Qd, Th, Qs, 6c];null;null;null;null;b1(14) ;-6;b1[As, Kc]17110;b2;Hero[8d, Kd]17098;b0
 Kd 8d 6c Qs Th Qd Qc] [ 2d 7d 9h 9d Jh Ks 4s 7s 5s Ah 3s 2h Qh 7h 8h Kh 9c 6d 2c 3d 9s 8s 5c Td 5d 2s 6s Jd Ac Ts As 3c 8c 3h 4h Kc Jc 5h Tc Ad 4c 6h 7c 4d Js];[Qc, Qd, Th, Qs, 6c];null;null;null;null;b1(14) ;-8;b1[As, Jd]17109;b2;Hero[8d, Kd]17098;b0
 Kd 8d 6c Qs Th Qd Qc] [ 8s 9d Jd Ah As 2s 5d 9h 6s Ks Jc 2c 5c 7d 4h Td 3c Js 4c 9c Kh 8c Ac Kc 3s 9s Qh 4d 7c 4s 2h 6h 3d 7h Jh 5h Ad 8h Ts 2d Tc 7s 3h 5s 6d];[Qc, Qd, Th, Qs, 6c];null;null;null;null;b1(14) ;-6;b1[3s, Ts]28801;b2;Hero[8d, Kd]17098;b0
 Kd 8d 6c Qs Th Qd Qc] [ Jh 5c 9h Ac 3h 7s 2d 7h 2c 3d As Ah Jd 3s 5s Ts 5h 6d 3c 6h 8h 9c 7d 7c 9s 9d 2h Js Tc Ad 2s Kc Ks 8s Td 4d 4h 8c 5d Kh 4s Qh 4c Jc 6s];[Qc, Qd, Th, Qs, 6c];null;null;null;null;b1(14) ;-6;b1[Ts, Jc]28801;b2;Hero[8d, Kd]17098;b0
 Kd 8d 6c Qs Th Qd Qc] [ Qh 5d 7h Ts 8c 9h Js Ah Ad 2s As 8h 4d 2h 9c 3h Td 8s 4h Kc 5s 3c 6s 3s Ks Jc 5h Tc Jh 9d 3d 9s Ac 7s 4c 7d 5c 6h Jd 4s 2c 6d Kh 7c 2d];[Qc, Qd, Th, Qs, 6c];null;null;null;null;b1(14) ;-6;b1[Qh, Tc]32897;b2;Hero[8d, Kd]17098;b0
 Kd 8d 6c Qs Th Qd Qc] [ 7d Td 6h 5d 9d 8s 5h 7h 9c 9s 2h 4d Jc Ah As 3s 3d 4c 7c Jh 5s 3c Ts Kc 8h 5c Qh Jd Ac 3h 2s 4s Kh 9h Ad Js 8c 6s 2c 4h Ks 2d 6d 7s Tc];[Qc, Qd, Th, Qs, 6c];null;null;null;null;b1(14) ;-6;b1[Kh, Ad]17110;b2;Hero[8d, Kd]17098;b0
 Kd 8d 6c Qs Th Qd Qc] [ 4d 5d 6d Jh 3d 7c 7h Jc 5h 2c Js Kc Ks 6s 3h 3c Tc 4h 9s 7d Qh 5c 3s 4s 2s 8c 8s 9c 7s 2d Kh As 5s 6h 9h Td 4c 9d 2h Ah Ad Jd 8h Ac Ts];[Qc, Qd, Th, Qs, 6c];null;null;null;null;b1(14) ;-6;b1[Ad, 9c]17108;b2;Hero[8d, Kd]17098;b0
 Kd 8d 6c Qs Th Qd Qc] [ 3h 8c Ks Ac 3c Jh 3d 4s 6d 8h 5d 6h 4h Jc 2d 7h 6s 5h Jd 2h 9s Js 5c 7d Kh 3s Ad 8s 4c 7c Ah Qh Kc 7s 4d 2c 9h As 2s Ts 9d 5s 9c Td Tc];[Qc, Qd, Th, Qs, 6c];null;null;null;null;Hero(8) ;8;b1[8s, 9h]17080;b2;Hero[8d, Kd]17098;b0
 Kd 8d 6c Qs Th Qd Qc] [ 4s Ts 9h Ks 2d 7c 4h 8c Jd 3c 2h Js 3h 9s Jh Kc 8h 8s 7d 6s As 5c 4c Ad 3d 6d 4d Qh 7s Ah 5s Jc 5d 2s Kh 9d 7h 9c 5h 3s Td Ac 2c Tc 6h];[Qc, Qd, Th, Qs, 6c];null;null;null;null;b1(14) ;-6;b1[Ah, 6d]28797;b2;Hero[8d, Kd]17098;b0
 Kd 8d 6c Qs Th Qd Qc] [ 9s 7c Kh 2s Ad 3s 5c 3d Td 5d 6d Ac Jc 3c 4s Js 9h 5s 8h 7h 3h As 4d 2h Jh 7s 2d 7d Ks 5h 4h 6h Ah Tc Ts Qh 9d 9c Kc 8s Jd 6s 2c 8c 4c];[Qc, Qd, Th, Qs, 6c];null;null;null;null;Hero(8) ;8;b1[9s, Jd]17089;b2;Hero[8d, Kd]17098;b0
 Kd 8d 6c Qs Th Qd Qc] [ 2s 5d Jc 6d 5s Ac 2d 9d 3c 3h 2h Jd 3s Tc 4s 5h 5c Ad Js Kc 3d Ts Ah 4h 7h Qh Kh 4c 6h 2c Jh Td 9h 7d 9s 8h Ks 4d 7s 8c 8s As 6s 9c 7c];[Qc, Qd, Th, Qs, 6c];null;null;null;null;Hero(8) ;8;b1[Jh, 8c]17089;b2;Hero[8d, Kd]17098;b0
 Kd 8d 6c Qs Th Qd Qc] [ 7c Ts 8c 2s 8h Td 4h 5c 6h 4c 5s 9s 3h Ac 3s 9c Qh Ad Jd 2d 7h 3d 2h 6d Jc Ks 8s 7d Tc 3c 4d 5h 7s Kc 6s Kh 9h 2c Js As Jh 9d 5d 4s Ah];[Qc, Qd, Th, Qs, 6c];null;null;null;null;Hero(8) ;8;b1[8h, 9h]17080;b2;Hero[8d, Kd]17098;b0
 Kd 8d 6c Qs Th Qd Qc] [ 2h 2c Ah 4s 5d 7h As Kh 7s 7d 5c 3c 9d 5s Tc 4h 8h 9h Kc 6s Ac 2s 2d Ks 5h 9s 6h 3s Jh 7c 6d 3h 3d 8c Ad 4c Jd 9c 4d Qh 8s Ts Js Jc Td];[Qc, Qd, Th, Qs, 6c];null;null;null;null;Hero(8) ;8;b1[Jh, 9d]17089;b2;Hero[8d, Kd]17098;b0
 Kd 8d 6c Qs Th Qd Qc] [ 9d 9s 3s 5h Tc Td 9c 5c 4h 5s Js 6s 2d 8s Kh 4c 7s Jc Jh Ah As Jd 7c 9h 5d 6h Ac 8c 8h 2s 6d 2h 3h 7h 3c Ks Ad Kc 4s 4d 3d 2c 7d Qh Ts];[Qc, Qd, Th, Qs, 6c];null;null;null;null;b1(14) ;-6;b1[Ks, Kc]28803;b2;Hero[8d, Kd]17098;b0
